# Parsed DOID file.
# Columns are id, name, definition, synonym.
DOID:0001816	angiosarcoma	"A vascular cancer that derives_from the cells that line the walls of blood vessels or lymphatic vessels." [url:http\://en.wikipedia.org/wiki/Hemangiosarcoma, url:https\://en.wikipedia.org/wiki/Angiosarcoma, url:https\://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C3088, url:https\://www.ncbi.nlm.nih.gov/pubmed/23327728]	"hemangiosarcoma" EXACT []
DOID:0070148	hereditary sensory neuropathy type 1B	"A hereditary sensory neuropathy characterized by axonal neuropathy with distal sensory impairment, cough, and gastroesophageal reflux that has_material_basis_in variation in the chromosome region 3p24-p22." [url:https\://www.ncbi.nlm.nih.gov/pubmed/12870133, url:https\://www.ncbi.nlm.nih.gov/pubmed/16311270]	"HSAN with cough and gastroesophageal reflux" EXACT []
DOID:0070149	hereditary sensory and autonomic neuropathy type 7	"A hereditary sensory neuropathy characterized by insensitivity to pain, mild muscle weakness, delayed motor development, hyperhidrosis and gastrointestinal dysfunction that has_material_basis_in heterozygous mutation in the SCN11A gene on chromosome 3p22." [url:https\://www.ncbi.nlm.nih.gov/pubmed/24036948]	"HSAN7" EXACT []
DOID:0070150	hereditary sensory and autonomic neuropathy type 2B	"A hereditary sensory and autonomic neuropathy type 2 characterized by early childhood onset of distal sensory impairment that has_material_basis_in homozygous mutation in the FAM134B gene on chromosome 5p15." [url:https\://www.ncbi.nlm.nih.gov/pubmed/19838196, url:https\://www.ncbi.nlm.nih.gov/pubmed/24327336]	"HSAN2B" EXACT []
DOID:0070151	hereditary sensory and autonomic neuropathy type 6	"A hereditary sensory neuropathy characterized by neonatal hypotonia, respiratory and feeding difficulties, impaired psychomotor development, and autonomic abnormalities that has_material_basis_in homozygous mutation in the DST gene on chromosome 6p12." [url:https\://www.ncbi.nlm.nih.gov/pubmed/22522446]	"HSAN6" EXACT []
DOID:0070152	hereditary sensory and autonomic neuropathy type 1A	"A hereditary sensory and autonomic neuropathy type 1 characterized by onset of sensorimotor axonal neuropathy in the first or second decades of life that has_material_basis_in heterozygous mutation in the SPTLC1 gene on chromosome 9q22." [url:https\://www.ncbi.nlm.nih.gov/pubmed/11242114]	"HSAN1A" EXACT []
DOID:0070153	hereditary sensory and autonomic neuropathy type 8	"A hereditary sensory neuropathy characterized by congenital insensitivity to pain and decreased sweating and tear production that has_material_basis_in homozygous mutation in the PRDM12 gene on chromosome 9q34." [url:https\://www.ncbi.nlm.nih.gov/pubmed/26005867]	"HSAN8" EXACT []
DOID:0070154	hereditary sensory neuropathy type 1F	"A hereditary sensory and autonomic neuropathy type 1 characterized by distal sensory impairment becomes apparent during the second or third decade of life, resulting in painless ulceration of the feet with poor healing, which can progress to osteomyelitis, bone destruction, and amputation that has_material_basis_in heterozygous mutation in the ATL3 gene on chromosome 11q13." [url:https\://www.ncbi.nlm.nih.gov/pubmed/24459106]	"HSN1F" EXACT []
DOID:0070155	hereditary sensory and autonomic neuropathy type 2A	"A hereditary sensory and autonomic neuropathy type 2 characterized by progressive sensory neuropathy with onset in childhood that has_material_basis_in mutation in the HSN2 isoform of the WNK1 gene on chromosome 12p13." [url:https\://www.ncbi.nlm.nih.gov/pubmed/14152533, url:https\://www.ncbi.nlm.nih.gov/pubmed/15060842]	"HSAN2A" EXACT []
DOID:0070156	hereditary sensory neuropathy type 1D	"A hereditary sensory and autonomic neuropathy type 1 characterized dult onset of a distal axonal sensory neuropathy affecting all modalities, often associated with distal ulceration and amputation as well as hyporeflexia, although some patients may show features suggesting upper neuron involvement that has_material_basis_in heterozygous mutation in the ATL1 gene on chromosome 14q." [url:https\://www.ncbi.nlm.nih.gov/pubmed/21194679]	"HSN1D" EXACT []
DOID:0070157	hereditary sensory and autonomic neuropathy type 1C	"A hereditary sensory and autonomic neuropathy type 1 that has_material_basis_in heterozygous mutation in the SPTLC2 gene on chromosome 14q24." [url:https\://www.ncbi.nlm.nih.gov/pubmed/20920666]	"HSAN1C" EXACT []
DOID:0070158	hereditary sensory neuropathy type 1E	"A hereditary sensory neuropathy characterized by adult onset of progressive peripheral sensory loss, progressive hearing impairment, and early-onset dementia that has_material_basis_in heterozygous mutation in the DNMT1 gene on chromosome 19p13." [url:https\://www.ncbi.nlm.nih.gov/pubmed/21532572]	"HSN1E" EXACT []
DOID:0070159	hereditary sensory neuropathy X-linked	"A hereditary sensory neuropathy characterized by X-linked inheritance of slowly progressing neuropathy with onset in the first or second decade of life." [url:https\://www.ncbi.nlm.nih.gov/pubmed/3866836]	
DOID:0070160	atypical hereditary sensory neuropathy	"A hereditary sensory neuropathy characterized by late onset of sensory ataxia without ulcerating acropathy or autonomic abnormalities." [url:https\://www.ncbi.nlm.nih.gov/pubmed/191348]	
DOID:0070161	hereditary sensory and autonomic neuropathy type 2	"A hereditary sensory neuropathy characterized by progressively reduced sensation to pain, temperature, and touch, loss of myelinated and unmyelinated fibers, and hypotonia with onset at birth or in early childhood." [url:https\://www.ncbi.nlm.nih.gov/pubmed/21089229]	"HSAN2" EXACT []
DOID:0070162	hereditary sensory and autonomic neuropathy type 1	"A hereditary sensory neuropathy characterized by slowly progressing, prominent, predominantly distal sensory loss and autonomic disturbances with juvenile or adult onset and autosomal dominant inheritance." [url:https\://www.ncbi.nlm.nih.gov/pubmed/18348718]	"HSAN1" EXACT []
DOID:0070163	spermatogenic failure 21	"A male infertility due to acephalic spermatozoa that is characterized by acephalic spermatozoa, reduced sperm number and impaired sperm motility that has_material_basis_in homozygous mutation in the BRDT gene on chromosome 1p22." [url:https\://www.ncbi.nlm.nih.gov/pubmed/28199965]	
DOID:0070164	spermatogenic failure 2	"A spermatogenic failure that is characterized by azoospermia or severe oligozoospermia that has_material_basis_in inversions on chromosome 1." [url:https\://www.ncbi.nlm.nih.gov/pubmed/15367911]	"SPGF2" EXACT []
DOID:0070165	spermatogenic failure 18	"A spermatogenic failure that is characterized by sperm flagellar morphological abnormalities that has_material_basis_in homozygous or compound heterozygous mutation in the DNAH1 gene on chromosome 3p21." [url:https\://www.ncbi.nlm.nih.gov/pubmed/24360805]	"SPGF18" EXACT []
DOID:0070166	spermatogenic failure 20	"A spermatogenic failure that is characterized by autosomal recessive inheritance of sperm flagellar morphological abnormalities that has_material_basis_in mutation in the CFAP44 gene on chromosome 3q13." [url:https\://www.ncbi.nlm.nih.gov/pubmed/28552195]	"SPGF20" EXACT []
DOID:0070167	spermatogenic failure 6	"A male infertility characterized by autosomal recessive inheritance of globozoospermia that has_material_basis_in mutation in the SPATA16 gene on chromosome 3q26." [url:https\://www.ncbi.nlm.nih.gov/pubmed/17847006]	"SPGF6" EXACT []
DOID:0070168	spermatogenic failure 3	"A spermatogenic failure that is characterized by autosomal dominant inheritance of nonobstructive asthenozoospermia that has_material_basis_in heterozygous mutation in the SLC26A8 gene on chromosome 6p21." [url:https\://www.ncbi.nlm.nih.gov/pubmed/23582645]	"SPGF3" EXACT []
DOID:0070169	spermatogenic failure 8	"A spermatogenic failure that is characterized by autosomal dominant inheritance of azoospermia or moderate to severe oligozoospermia that has_material_basis_in heterozygous mutation in the NR5A1 gene on chromosome 9q33." [url:https\://www.ncbi.nlm.nih.gov/pubmed/20887963]	"SPGF8" EXACT []
DOID:0070170	spermatogenic failure 19	"A spermatogenic failure that is characterized by autosomal recessive inheritance of sperm flagellar morphological abnormalities that has_material_basis_in mutation in the CFAP43 gene on chromosome 10q25." [url:https\://www.ncbi.nlm.nih.gov/pubmed/28552195]	"SPGF19" EXACT []
DOID:0070171	spermatogenic failure 12	"A spermatogenic failure that is characterized by autosomal dominant inheritance of azoospermia or severe oligoasthenoteratozoospermia and in some cases a Sertolic cell-only phenotype that has_material_basis_in heterozygous mutation in the NANOS1 gene on chromosome 10q26." [url:https\://www.ncbi.nlm.nih.gov/pubmed/23315541]	"SPGF12" EXACT []
DOID:0070172	spermatogenic failure 15	"A spermatogenic failure that is characterized by autosomal recessive inheritance of azoospermia that has_material_basis_in mutation in the SYCE1 gene on chromosome 10q26." [url:https\://www.ncbi.nlm.nih.gov/pubmed/25899990]	"SPGF15" EXACT []
DOID:0070173	spermatogenic failure 7	"A spermatogenic failure that is characterized by autosomal recessive inheritance of impaired or absent sperm motility and increased incidence of morphologically abnormal sperm that has_material_basis_in mutation in the CATSPER1 gene on chromosome 11q13." [url:https\://www.ncbi.nlm.nih.gov/pubmed/19344877]	"SPGF7" EXACT []
DOID:0070174	spermatogenic failure 17	"A spermatogenic failure that is characterized by autosomal recessive inheritance of oocyte activation failure following intracytoplasmic sperm injection that has_material_basis_in mutation in the PLCZ1 gene on chromosome 12p12." [url:https\://www.ncbi.nlm.nih.gov/pubmed/26721930]	"SPGF17" EXACT []
DOID:0070175	obsolete spermatogenic failure 9		
DOID:0070176	spermatogenic failure 4	"A spermatogenic failure that is characterized by autosomal dominant inheritance of nonobstructive azoospermia caused by meiotic abnormalities that has_material_basis_in mutation in the SYCP3 gene on chromosome 12q23." [url:https\://www.ncbi.nlm.nih.gov/pubmed/14643120]	"SPGF4" EXACT []
DOID:0070177	spermatogenic failure 22	"A spermatogenic failure that is characterized by autosomal recessive inheritance of spermatocyte maturation arrest resulting in azoospermia that has_material_basis_in mutation in the MEIOB gene on chromosome 16p13." [url:https\://www.ncbi.nlm.nih.gov/pubmed/28206990]	"SPGF22" EXACT []
DOID:0070178	spermatogenic failure 10	"A spermatogenic failure that is characterized by defects in the annulus or the ring-like structure located at the distal end of the flagellar midpiece the autosomal dominant inheritance of that has_material_basis_in mutation in the SEPT12 gene on chromosome 16p13." [url:https\://www.ncbi.nlm.nih.gov/pubmed/22275165]	"SPGF10" EXACT []
DOID:0070179	spermatogenic failure 14	"A spermatogenic failure that is characterized by autosomal recessive inheritance of a maturation arrest in the spermatid stage of development that has_material_basis_in mutation in the ZMYND15 gene on chromosome 17p13." [url:https\://www.ncbi.nlm.nih.gov/pubmed/24431330]	"SPGF14" EXACT []
DOID:0070180	spermatogenic failure 11	"A spermatogenic failure that is characterized by autosomal dominant inheritance of oligozoospermia and in some cases teratozoospermia and/or moderate asthenozoospermia that has_material_basis_in mutation in the KLHL10 gene on chromosome 17q21." [url:https\://www.ncbi.nlm.nih.gov/pubmed/17047026]	"SPGF11" EXACT []
DOID:0070181	spermatogenic failure 23	"A spermatogenic failure that is characterized by autosomal recessive inhertitance of nonobstructive azoospermia that has_material_basis_in mutation in the TEX14 gene on chromosome 17q23." [url:https\://www.ncbi.nlm.nih.gov/pubmed/28206990]	"SPGF23" EXACT []
DOID:0070182	spermatogenic failure 13	"A spermatogenic failure that is characterized by autosomal recessive inheritance of azoospermia or oligozoospermia that has_material_basis_in mutation in the TAF4B gene on chromosome 18q11." [url:https\://www.ncbi.nlm.nih.gov/pubmed/24431330]	"SPGF13" EXACT []
DOID:0070183	spermatogenic failure 5	"A spermatogenic failure that is characterized by autosomal recessive inheritance of large-headed, multiflagellar, polyploid spermatozoa that has_material_basis_in mutation in the AURKC gene on chromosome 19q13." [url:https\://www.ncbi.nlm.nih.gov/pubmed/17435757]	"SPGF5" EXACT []
DOID:0070184	spermatogenic failure 16	"A male infertility due to acephalic spermatozoa that is characterized by autosomal recessive inheritance of acephalic spermatozoa that has_material_basis_in mutation in the SUN5 gene on chromosome 20q11." [url:https\://www.ncbi.nlm.nih.gov/pubmed/27640305]	"SPGF16" EXACT []
DOID:0070185	X-linked spermatogenic failure 2	"A spermatogenic failure that is characterized by meiotic arrest of spermatocytes and mixed testicular atrophy that has_material_basis_in X-linked inheritance of mutation in the TEX11 gene on chromosome Xq13." [url:https\://www.ncbi.nlm.nih.gov/pubmed/25970010]	"SPGFX2" EXACT []
DOID:0070186	Y-linked spermatogenic failure 1	"A Sertoli cell-only syndrome that has_material_basis_in deletions in the Yq11 chromosomal region." [url:https\://www.ncbi.nlm.nih.gov/pubmed/2603934]	"Y-linked Sertoli cell-only syndrome" EXACT []
DOID:0070187	Y-linked spermatogenic failure 2	"A spermatogenic failure that is characterized by nonobstroctive azoospermia or oligozoospermia that has_material_basis_in interstitial deletions on the Yq11.221 chromosomal region." [url:https\://www.ncbi.nlm.nih.gov/pubmed/19737515]	"SPGFY2" EXACT []
DOID:0070188	spermatogenic failure 1	"A spermatogenic failure that is characterized by autosomal recessive inheritance of spermatogenic failure resulting from meiotic defects." [url:https\://www.ncbi.nlm.nih.gov/pubmed/7446525]	"SPGF1" EXACT []
DOID:0070189	X-linked spermatogenic failure 1	"A Sertoli cell-only syndrome characterized by X-linked inheritance." [url:https\://www.ncbi.nlm.nih.gov/pubmed/10507722]	"SPGFX1" EXACT []
DOID:0070190	obsolete autosomal dominant chronic granulomatous disease	"A chronic granulomatous disease characterized by autosomal dominant inheritance." [url:http\://www.omim.org/entry/138990]	
DOID:0070191	autosomal recessive chronic granulomatous disease 2	"A chronic granulomatous disease characterized by autosomal recessive inheritance that has_material_basis_in mutation in the NCF2 gene on chromosome 1q25." [url:https\://www.ncbi.nlm.nih.gov/pubmed/7795241]	"deficiency of p67-PHOX" EXACT []
DOID:0070192	autosomal recessive chronic granulomatous disease 1	"A chronic granulomatous disease characterized by autosomal recessive inheritance that has_material_basis_in mutation in the NCF1 gene on chromosome 7q11.23." [url:https\://www.ncbi.nlm.nih.gov/pubmed/2770793]	"deficiency of soluble oxidase component II" EXACT []
DOID:0070193	autosomal recessive chronic granulomatous disease 4	"A chronic granulomatous disease characterized by autosomal recessive inheritance that has_material_basis_in mutation in the CYBA gene on chromosome 16q24.2." [url:https\://www.ncbi.nlm.nih.gov/pubmed/2770793]	"CYBA deficiency" EXACT []
DOID:0070194	autosomal recessive chronic granulomatous disease 3	"A chronic granulomatous disease characterized by that autosomal recessive inheritance has_material_basis_in mutation in the NCF4 gene on chromosome 22q12." [url:https\://www.ncbi.nlm.nih.gov/pubmed/19692703]	"chronic granulomatous disease due to NCF4 deficiency" EXACT []
DOID:0070195	X-linked chronic granulomatous disease	"A chronic granulomatous disease characterized by X-linked inheritance that has_material_basis_in mutation in the CYBB gene on chromosome Xp21.1-p11.4." [url:https\://www.ncbi.nlm.nih.gov/pubmed/4039107]	"X-linked chronic cytochrome b-negative granulomatous disease" EXACT []
DOID:0070196	infantile-onset distal myopathy	"A distal myopathy that is characterized by autosomal dominant inheritance, infantile onset and progressive disease development." [url:https\://www.ncbi.nlm.nih.gov/pubmed/5834698]	
DOID:0070197	distal myopathy 1	"A distal myopathy that is characterized by autosomal dominant inheritance that has_material_basis_in mutation in the MYH7 gene on chromosome 14q11.2." [url:https\://www.ncbi.nlm.nih.gov/pubmed/15322983, url:https\://www.ncbi.nlm.nih.gov/pubmed/7847377]	"MPD1" EXACT []
DOID:0070198	Miyoshi muscular dystrophy	"A distal myopathy that is characterized by autosomal recessive inheritance of distal muscle weakness in the upper and lower limbs that spares the intrinsic muscles of the hands and has onset in young adulthood." [url:https\://www.ncbi.nlm.nih.gov/pubmed/3942856]	"Miyoshi myopathy" EXACT []
DOID:0070199	Miyoshi muscular dystrophy 1	"A Miyoshi muscular dystrophy that has_material_basis_in mutation in the DYSF gene on chromosome 2p13." [url:https\://www.ncbi.nlm.nih.gov/pubmed/9731526]	"MMD1" EXACT []
DOID:0070200	Miyoshi muscular dystrophy 2	"A Miyoshi muscular dystrophy characterized by asymmetric presentation of muscle weakness and atrophy that has_material_basis_in a locus on chromosome 10." [url:https\://www.ncbi.nlm.nih.gov/pubmed/9673985]	"MMD2" EXACT []
DOID:0070201	Miyoshi muscular dystrophy 3	"A Miyoshi muscular dystrophy that has_material_basis_in mutation in the ANO5 gene on chromosome 11p14." [url:https\://www.ncbi.nlm.nih.gov/pubmed/20096397]	"MMD3" EXACT []
DOID:0070202	familial partial lipodystrophy type 2	"A familial partial lipodystrophy characterized by autosomal dominant inheritance of loss of subcutaneous fat from the limbs and trunk that has_material_basis_in mutation in the LMNA gene on chromosome 1q21." [url:https\://www.ncbi.nlm.nih.gov/pubmed/10587585, url:https\://www.ncbi.nlm.nih.gov/pubmed/170190]	"reverse partial lipodystrophy" EXACT []
DOID:0070203	familial partial lipodystrophy type 5	"A familial partial lipodystrophy characterized by autosomal recessive inheritance that has_material_basis_in mutation in the CIDEC gene on chromosome 3p25." [url:https\://www.ncbi.nlm.nih.gov/pubmed/20049731]	"FPLD5" EXACT []
DOID:0070204	familial partial lipodystrophy type 3	"A familial partial lipodystrophy characterized by autosomal dominant inheritance that has_material_basis_in mutation in the PPARG gene on chromosome 3p25." [url:https\://www.ncbi.nlm.nih.gov/pubmed/10622252]	"PPARG-related FPLD" EXACT []
DOID:0070205	familial partial lipodystrophy type 4	"A familial partial lipodystrophy characterized by autosomal dominant inheritance of loss of subcutaneous adipose tissue primarily from the lower limbs, insulin-resistant diabetes mellitus, hypertriglyceridemia, and hypertension that has_material_basis_in mutation in the PLIN1 gene on chromosome 15q26." [url:https\://www.ncbi.nlm.nih.gov/pubmed/21345103]	"PLIN1-related FPLD" EXACT []
DOID:0070206	familial partial lipodystrophy type 6	"A familial partial lipodystrophy characterized by autosomal recessive inheritance that has_material_basis_in mutation in the LIPE gene on chromosome 19q13." [url:https\://www.ncbi.nlm.nih.gov/pubmed/24848981]	"LIPE-related FPLD" EXACT []
DOID:0070207	familial partial lipodystrophy type 1	"A familial partial lipodystrophy characterized by loss of adipose tissue that is confined to the extremities with normal or increased fat in other areas of the body." [url:https\://www.ncbi.nlm.nih.gov/pubmed/3712389]	"FPLD1" EXACT []
DOID:0070208	hereditary lymphedema IC	"A hereditary lymphedema characterized by autosomal dominant inheritance that has_material_basis_in mutation in the GJC2 gene on chromosome 1q42." [url:https\://www.ncbi.nlm.nih.gov/pubmed/20537300]	"LMPH1C" EXACT []
DOID:0070209	hereditary lymphedema ID	"A hereditary lymphedema characterized by autosomal dominant inheritance that has_material_basis_in mutation in the VEGFC gene on chromosome 4q34." [url:https\://www.ncbi.nlm.nih.gov/pubmed/23410910]	"LMPH1D" EXACT []
DOID:0070210	hereditary lymphedema IA	"A hereditary lymphedema characterized by autosomal dominant inheritance that has_material_basis_in mutation in the FLT4 gene on chromosome 5q35." [url:https\://www.ncbi.nlm.nih.gov/pubmed/10835628, url:https\://www.ncbi.nlm.nih.gov/pubmed/9817924]	"LMPH1A" EXACT []
DOID:0070211	hereditary lymphedema IB	"A hereditary lymphedema characterized by autosomal dominant inheritance that has_material_basis_in the chromosomal region 6q16.2-q22.1." [url:https\://www.ncbi.nlm.nih.gov/pubmed/18193458]	"LMPH1B" EXACT []
DOID:0070212	hereditary lymphedema I	"A hereditary lymphedema characterized by autosomal dominant inheritance of chronic, generally painless, lower limb lymphedema with onset typically at birth or in early childhood." [url:https\://www.ncbi.nlm.nih.gov/pubmed/9817924]	"PCL" EXACT []
DOID:0070213	hereditary lymphedema II	"A hereditary lymphedema characterized by onset around puberty of chronic lymphedema particularly in the lower limbs with an apparent autosomal dominant pattern of inheritance." [url:https\://www.ncbi.nlm.nih.gov/pubmed/6342849]	"Meige lymphedema" EXACT []
DOID:0070214	familial hyperinsulinemic hypoglycemia 7	"A hyperinsulinemic hypoglycemia characterized by autosomal dominant inheritance of postexercise hypoglycemia with marked hyperinsulinism that has_material_basis_in mutation in the SLC16A1 gene on chromosome 1p13.2." [url:https\://www.ncbi.nlm.nih.gov/pubmed/17701893]	"hyperinsulinism due to SLC16A1 deficiency" EXACT []
DOID:0070215	familial hyperinsulinemic hypoglycemia 4	"A hyperinsulinemic hypoglycemia characterized by autosomal recessive inheritance of hyperinsulinemic hypoglycemia with seizures that has_material_basis_in mutation in the HADH gene on chromosome 4q25." [url:https\://www.ncbi.nlm.nih.gov/pubmed/11489939]	"hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency" EXACT []
DOID:0070216	familial hyperinsulinemic hypoglycemia 3	"A hyperinsulinemic hypoglycemia characterized by autosomal dominant inheritance of a reduced threshold for insulin release and hypoglycemia induced by fasting or protein rich meals that has_material_basis_in activating mutations in the GCK gene on chromosome 7p13." [url:https\://www.ncbi.nlm.nih.gov/pubmed/11916951, url:https\://www.ncbi.nlm.nih.gov/pubmed/9435328]	"hyperinsulinism due to glucokinase deficiency" EXACT []
DOID:0070217	familial hyperinsulinemic hypoglycemia 6	"A hyperinsulinemic hypoglycemia characterized by autosomal dominant inheritance of excessive insulin secretion, asymptomatic hyperammonemia and episodes of hypoglycemia induced by fasting or protein rich meals that has_material_basis_in mutation in the GLUD1 gene on chromosome 10q23.3." [url:https\://www.ncbi.nlm.nih.gov/pubmed/8769351, url:https\://www.ncbi.nlm.nih.gov/pubmed/9571255]	"hyperinsulinism-hyperammonemia syndrome" EXACT []
DOID:0070218	familial hyperinsulinemic hypoglycemia 2	"A hyperinsulinemic hypoglycemia characterized by autosomal recessive inheritance of severe hyperinsulinemic hypoglycemia that is resistant to diazoxide treatment that has_material_basis_in mutation in the KCNJ11 gene on chromosome 11p15.1." [url:https\://www.ncbi.nlm.nih.gov/pubmed/8923010, url:https\://www.ncbi.nlm.nih.gov/pubmed/9356020]	"hyperinsulinemic hypoglycemia due to focal adenomatous hyperplasia" EXACT []
DOID:0070219	familial hyperinsulinemic hypoglycemia 1	"A hyperinsulinemic hypoglycemia characterized by autosomal recessive inheritance of hyperinsulinemic hypoglycemia that is resistant to diazoxide treatment that has_material_basis_in mutation in the ABCC8 gene on chromosome 11p15." [url:https\://www.ncbi.nlm.nih.gov/pubmed/7005072, url:https\://www.ncbi.nlm.nih.gov/pubmed/7716548, url:https\://www.ncbi.nlm.nih.gov/pubmed/8545179]	"HHF1" EXACT []
DOID:0070220	familial hyperinsulinemic hypoglycemia 5	"A hyperinsulinemic hypoglycemia characterized by autosomal dominant inheritance of postprandial hypoglycemia, fasting hyperinsulinemia, and an elevated serum insulin-to-C peptide ratio that has_material_basis_in mutation in the INSR gene on chromosome 19p13." [url:https\://www.ncbi.nlm.nih.gov/pubmed/15161766]	"hyperinsulinism due to INSR deficiency" EXACT []
DOID:0070221	progressive familial intrahepatic cholestasis	"An intrahepatic cholestasis characterized by early onset of chronic unremitting cholestasis of hepatocellular origin that progresses to hepatic fibrosis, cirrhosis, and end-stage liver disease before adulthood." [url:https\://www.ncbi.nlm.nih.gov/pubmed/15239083, url:https\://www.ncbi.nlm.nih.gov/pubmed/8014759]	"PFIC; Byler disease" EXACT []
DOID:0070222	progressive familial intrahepatic cholestasis 2	"A progressive familial intrahepatic cholestasis characterized by autosomal recessive inheritance that has_material_basis_in mutation in the ABCB11 gene on chromosome 2q31." [url:https\://www.ncbi.nlm.nih.gov/pubmed/9806540]	"PFIC2" EXACT []
DOID:0070223	progressive familial intrahepatic cholestasis 3	"A progressive familial intrahepatic cholestasis characterized by autosomal recessive inheritance of intrahepatic cholestasis and elevated serum GGT1 activity that has_material_basis_in mutation in the ABCB4 gene on chromosome 7q21.12." [url:https\://www.ncbi.nlm.nih.gov/pubmed/9419367]	"progressive familial intrahepatic cholestasis with elevated serum gama-glutamyltransferase" EXACT []
DOID:0070224	progressive familial intrahepatic cholestasis 4	"A progressive familial intrahepatic cholestasis characterized by autosomal recessive inheritance that has_material_basis_in mutation in the TJP2 gene on chromosome 9q21." [url:https\://www.ncbi.nlm.nih.gov/pubmed/24614073]	"TJP2 deficit" EXACT []
DOID:0070225	progressive familial intrahepatic cholestasis 5	"A progressive familial intrahepatic cholestasis characterized by autosomal recessive inheritance of intralobular cholestasis with onset in the neonatal period that has_material_basis_in mutation in the NR1H4 gene on chromosome 12q." [url:https\://www.ncbi.nlm.nih.gov/pubmed/26888176]	"PFIC5" EXACT []
DOID:0070226	progressive familial intrahepatic cholestasis 1	"A progressive familial intrahepatic cholestasis characterized by autosomal recessive inheritance that has_material_basis_in mutation in the ATP8B1 gene on chromosome 18q21." [url:https\://www.ncbi.nlm.nih.gov/pubmed/9500542]	"PFIC1" EXACT []
DOID:0070227	intrahepatic cholestasis of pregnancy	"An intrahepatic cholestasis characterized by reversible cholestasis typically occurring in the second or third trimester of pregnancy, elevated serum aminotransferases and bile acid level and resolution of symptoms by 2 to 3 weeks after delivery." [url:https\://www.ncbi.nlm.nih.gov/pubmed/27936482]	"recurrent intrahepatic cholestasis of pregnancy" EXACT []
DOID:0070228	intrahepatic cholestasis of pregnancy 1	"An intrahepatic cholestasis of pregnancy characterized by autosomal dominant inheritance that has_material_basis_in mutation in the ATP8B1 gene on chromosome 18q21." [url:https\://www.ncbi.nlm.nih.gov/pubmed/15888793]	"pregnancy related cholestasis 1" EXACT []
DOID:0070229	intrahepatic cholestasis of pregnancy 3	"An intrahepatic cholestasis of pregnancy characterized by autosomal dominant inheritance that has_material_basis_in mutation in the ABCB4 gene on chromosome 7q21." [url:https\://www.ncbi.nlm.nih.gov/pubmed/9419367]	"pregnancy related cholestasis 3" EXACT []
DOID:0070230	benign recurrent intrahepatic cholestasis	"An intrahepatic cholestasis characterized by intermittent, recurrent episodes of intrahepatic cholestasis mostly without progression to liver damage or extrahepatic bile duct obstruction." [url:https\://www.ncbi.nlm.nih.gov/pubmed/23402083]	"Summerskill-Walshe-Tygstrup syndrome" EXACT []
DOID:0070231	benign recurrent intrahepatic cholestasis 1	"A benign recurrent intrahepatic cholestasis characterized by typically autosomal recessive inheritance that has_material_basis_in mutation in the ATP8B1 gene on chromosome 18q." [url:https\://www.ncbi.nlm.nih.gov/pubmed/9500542]	"Summerskill syndrome" EXACT []
DOID:0070232	benign recurrent intrahepatic cholestasis 2	"A benign recurrent intrahepatic cholestasis characterized by autosomal recessive inheritance that has_material_basis_in mutation in the ABCB11 gene on chromosome 2q31." [url:https\://www.ncbi.nlm.nih.gov/pubmed/15300568]	"BRIC2" EXACT []
DOID:0070233	Loeys-Dietz syndrome 4	"A Loeys-Dietz syndrome that has_material_basis_in heterozygous mutation in the TGFB2 gene on chromosome 1q41." [url:https\://www.ncbi.nlm.nih.gov/pubmed/22772368]	"LDS4" EXACT []
DOID:0070234	Loeys-Dietz syndrome 2	"A Loeys-Dietz syndrome that has_material_basis_in heterozygous mutation in the TGFBR2 gene on chromosome 3p24." [url:https\://www.ncbi.nlm.nih.gov/pubmed/15235604, url:https\://www.ncbi.nlm.nih.gov/pubmed/15731757]	"Marfan syndrome type II" EXACT []
DOID:0070235	Loeys-Dietz syndrome 1	"A Loeys-Dietz syndrome that has_material_basis_in heterozygous mutation in the TGFBR1 gene on chromosome 9q22." [url:https\://www.ncbi.nlm.nih.gov/pubmed/15731757]	"LDS1" EXACT []
DOID:0070236	Loeys-Dietz syndrome 5	"A Loeys-Dietz syndrome that has_material_basis_in heterozygous mutation in the TGFB3 gene on chromosome 14q24." [url:https\://www.ncbi.nlm.nih.gov/pubmed/23824657, url:https\://www.ncbi.nlm.nih.gov/pubmed/25835445]	"RNHF" EXACT []
DOID:0070237	Loeys-Dietz syndrome 3	"A Loeys-Dietz syndrome that has_material_basis_in heterozygous mutation in the SMAD3 gene on chromosome 15q." [url:https\://www.ncbi.nlm.nih.gov/pubmed/21217753]	"Loeys-Dietz syndrome with osteoarthritis" EXACT []
DOID:0070238	primary coenzyme Q10 deficiency 1	"A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of the COQ2 gene on chromosome 4q21.22-q21.23." [url:https\://www.ncbi.nlm.nih.gov/pubmed/19375058]	"ubiquinone deficiency 1" EXACT []
DOID:0070239	primary coenzyme Q10 deficiency 2	"A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of the PDSS1 gene on chromosome 10p12.1." [url:https\://www.ncbi.nlm.nih.gov/pubmed/17332895]	"hearing loss-encephaloneuropathy-obesity-valvulopathy syndrome" EXACT []
